name,datetime,order_type,volume,min_price,max_price,range,median,avg_price,mod_rank,item_id
corinth_prime_receiver,2023-08-01T00:00:00.000+00:00,sell,119,4.0,10.0,6.0,7.0,7.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-26T00:00:00.000+00:00,closed,7,4.0,7.0,3.0,5.0,5.5,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-08-01T00:00:00.000+00:00,closed,11,4.0,7.0,3.0,5.0,5.5,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-31T00:00:00.000+00:00,sell,125,4.0,10.0,6.0,7.0,7.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-31T00:00:00.000+00:00,closed,4,5.0,7.0,2.0,5.0,6.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-29T00:00:00.000+00:00,closed,15,3.0,7.0,4.0,5.0,5.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-29T00:00:00.000+00:00,buy,182,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-29T00:00:00.000+00:00,sell,130,4.0,10.0,6.0,7.0,7.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-27T00:00:00.000+00:00,sell,153,2.0,10.0,8.0,6.0,6.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-27T00:00:00.000+00:00,buy,384,1.0,4.0,3.0,2.0,2.5,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-27T00:00:00.000+00:00,closed,3,3.0,5.0,2.0,3.0,4.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-08-01T00:00:00.000+00:00,buy,10058,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-26T00:00:00.000+00:00,buy,205,1.0,3.0,2.0,2.0,2.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-31T00:00:00.000+00:00,buy,10039,1.0,4.0,3.0,2.0,2.5,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-26T00:00:00.000+00:00,sell,122,2.0,10.0,8.0,6.5,6.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-28T00:00:00.000+00:00,closed,15,3.0,7.0,4.0,4.5,5.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-28T00:00:00.000+00:00,buy,1372,1.0,5.0,4.0,2.0,3.0,,5e839494267539077b0dd6b5
corinth_prime_receiver,2023-07-28T00:00:00.000+00:00,sell,144,2.0,10.0,8.0,6.0,6.0,,5e839494267539077b0dd6b5
corinth_prime_set,2023-07-30T00:00:00.000+00:00,buy,1903,30.0,53.0,23.0,42.0,41.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-08-01T00:00:00.000+00:00,closed,15,66.0,73.0,7.0,70.0,69.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-28T00:00:00.000+00:00,closed,24,67.0,70.0,3.0,69.5,68.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-27T00:00:00.000+00:00,sell,390,64.0,89.0,25.0,75.0,76.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-27T00:00:00.000+00:00,buy,1896,30.0,55.0,25.0,45.0,42.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-27T00:00:00.000+00:00,closed,21,68.0,70.0,2.0,70.0,69.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-28T00:00:00.000+00:00,buy,791,20.0,60.0,40.0,41.0,40.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-28T00:00:00.000+00:00,sell,431,64.0,89.0,25.0,74.0,76.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-29T00:00:00.000+00:00,closed,36,55.0,75.0,20.0,65.0,65.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-29T00:00:00.000+00:00,buy,1240,20.0,56.0,36.0,41.0,38.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-08-01T00:00:00.000+00:00,buy,1896,30.0,50.0,20.0,41.0,40.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-29T00:00:00.000+00:00,sell,436,64.0,89.0,25.0,74.0,76.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-08-01T00:00:00.000+00:00,sell,436,65.0,89.0,24.0,73.5,77.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-30T00:00:00.000+00:00,closed,22,59.0,73.0,14.0,69.0,66.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-31T00:00:00.000+00:00,closed,13,65.0,70.0,5.0,69.0,67.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-31T00:00:00.000+00:00,sell,486,65.0,89.0,24.0,72.0,77.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-31T00:00:00.000+00:00,buy,769,21.0,56.0,35.0,41.0,38.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-26T00:00:00.000+00:00,buy,10782,20.0,53.0,33.0,38.0,36.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-26T00:00:00.000+00:00,closed,14,65.0,100.0,35.0,70.0,82.5,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-26T00:00:00.000+00:00,sell,356,65.0,89.0,24.0,74.0,77.0,,5e839493267539077b0dd6a5
corinth_prime_set,2023-07-30T00:00:00.000+00:00,sell,441,64.0,89.0,25.0,74.0,76.5,,5e839493267539077b0dd6a5
corinth_prime_stock,2023-07-28T00:00:00.000+00:00,closed,13,8.0,11.0,3.0,10.0,9.5,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-28T00:00:00.000+00:00,buy,2795,4.0,8.0,4.0,6.0,6.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-28T00:00:00.000+00:00,sell,168,9.0,22.0,13.0,14.0,15.5,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-31T00:00:00.000+00:00,sell,165,9.0,25.0,16.0,14.0,17.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-29T00:00:00.000+00:00,sell,154,5.0,25.0,20.0,14.0,15.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-29T00:00:00.000+00:00,buy,3853,5.0,9.0,4.0,7.0,7.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-29T00:00:00.000+00:00,closed,25,9.0,13.0,4.0,10.0,11.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-30T00:00:00.000+00:00,sell,170,9.0,25.0,16.0,13.0,17.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-26T00:00:00.000+00:00,closed,12,8.0,15.0,7.0,11.5,11.5,,5e839493267539077b0dd69a
corinth_prime_stock,2023-08-01T00:00:00.000+00:00,sell,140,10.0,20.0,10.0,14.0,15.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-26T00:00:00.000+00:00,sell,123,9.0,25.0,16.0,15.0,17.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-08-01T00:00:00.000+00:00,buy,12589,5.0,9.0,4.0,7.0,7.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-08-01T00:00:00.000+00:00,closed,19,7.0,15.0,8.0,12.0,11.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-31T00:00:00.000+00:00,closed,26,8.0,12.0,4.0,10.0,10.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-31T00:00:00.000+00:00,buy,12737,3.0,10.0,7.0,7.0,6.5,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-27T00:00:00.000+00:00,sell,142,9.0,25.0,16.0,15.0,17.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-27T00:00:00.000+00:00,buy,2840,5.0,8.0,3.0,6.5,6.5,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-27T00:00:00.000+00:00,closed,6,10.0,12.0,2.0,10.0,11.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-30T00:00:00.000+00:00,closed,21,9.0,15.0,6.0,10.0,12.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-30T00:00:00.000+00:00,buy,3742,5.0,9.0,4.0,7.0,7.0,,5e839493267539077b0dd69a
corinth_prime_stock,2023-07-26T00:00:00.000+00:00,buy,3705,5.0,8.0,3.0,7.0,6.5,,5e839493267539077b0dd69a
corrosive_projection,2023-07-26T00:00:00.000+00:00,buy,2,7.0,10.0,3.0,8.5,8.5,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-26T00:00:00.000+00:00,sell,481,25.0,49.0,24.0,30.0,37.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-27T00:00:00.000+00:00,sell,492,24.0,49.0,25.0,30.0,36.5,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-27T00:00:00.000+00:00,closed,10,25.0,30.0,5.0,29.5,27.5,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-26T00:00:00.000+00:00,closed,9,20.0,30.0,10.0,26.0,25.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-27T00:00:00.000+00:00,buy,2,7.0,10.0,3.0,8.5,8.5,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-30T00:00:00.000+00:00,closed,26,20.0,35.0,15.0,29.0,27.5,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-08-01T00:00:00.000+00:00,closed,6,20.0,30.0,10.0,25.0,25.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-08-01T00:00:00.000+00:00,buy,4,8.0,10.0,2.0,10.0,9.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-29T00:00:00.000+00:00,buy,2,10.0,20.0,10.0,15.0,15.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-29T00:00:00.000+00:00,sell,598,19.0,50.0,31.0,35.0,34.5,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-08-01T00:00:00.000+00:00,sell,456,25.0,49.0,24.0,35.0,37.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-30T00:00:00.000+00:00,sell,539,20.0,50.0,30.0,35.0,35.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-30T00:00:00.000+00:00,buy,4,9.0,10.0,1.0,9.5,9.5,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-29T00:00:00.000+00:00,closed,11,15.0,30.0,15.0,25.0,22.5,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-28T00:00:00.000+00:00,buy,1,10.0,10.0,0.0,10.0,10.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-28T00:00:00.000+00:00,closed,18,20.0,34.0,14.0,24.5,27.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-31T00:00:00.000+00:00,closed,12,20.0,30.0,10.0,25.5,25.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-31T00:00:00.000+00:00,sell,557,15.0,65.0,50.0,35.0,40.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-31T00:00:00.000+00:00,buy,8,7.0,15.0,8.0,8.5,11.0,5.0,54a74454e779892d5e5155d0
corrosive_projection,2023-07-28T00:00:00.000+00:00,sell,496,25.0,49.0,24.0,31.0,37.0,5.0,54a74454e779892d5e5155d0
corufell_barrel,2023-08-01T00:00:00.000+00:00,buy,3,5.0,5.0,0.0,5.0,5.0,,63ee010010125411da49e6ff
corufell_barrel,2023-08-01T00:00:00.000+00:00,closed,2,9.0,10.0,1.0,9.5,9.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-27T00:00:00.000+00:00,buy,4,5.0,7.0,2.0,6.0,6.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-30T00:00:00.000+00:00,sell,91,5.0,15.0,10.0,10.0,10.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-31T00:00:00.000+00:00,sell,104,5.0,20.0,15.0,10.0,12.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-29T00:00:00.000+00:00,sell,98,5.0,15.0,10.0,10.0,10.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-26T00:00:00.000+00:00,closed,4,7.0,10.0,3.0,8.0,8.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-26T00:00:00.000+00:00,sell,92,5.0,15.0,10.0,10.0,10.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-27T00:00:00.000+00:00,closed,3,9.0,10.0,1.0,9.0,9.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-28T00:00:00.000+00:00,sell,115,5.0,15.0,10.0,10.0,10.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-28T00:00:00.000+00:00,buy,3,3.0,6.0,3.0,5.0,4.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-28T00:00:00.000+00:00,closed,8,7.0,10.0,3.0,8.5,8.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-31T00:00:00.000+00:00,buy,3,3.0,5.0,2.0,5.0,4.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-27T00:00:00.000+00:00,sell,92,5.0,15.0,10.0,10.0,10.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-26T00:00:00.000+00:00,buy,4,4.0,7.0,3.0,6.0,5.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-30T00:00:00.000+00:00,closed,4,8.0,10.0,2.0,10.0,9.0,,63ee010010125411da49e6ff
corufell_barrel,2023-08-01T00:00:00.000+00:00,sell,108,5.0,15.0,10.0,10.0,10.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-29T00:00:00.000+00:00,closed,8,7.0,10.0,3.0,9.0,8.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-29T00:00:00.000+00:00,buy,3,3.0,6.0,3.0,5.0,4.5,,63ee010010125411da49e6ff
corufell_barrel,2023-07-30T00:00:00.000+00:00,buy,1,3.0,3.0,0.0,3.0,3.0,,63ee010010125411da49e6ff
corufell_barrel,2023-07-31T00:00:00.000+00:00,closed,1,8.0,8.0,0.0,8.0,8.0,,63ee010010125411da49e6ff
corufell_handle,2023-07-29T00:00:00.000+00:00,closed,11,7.0,10.0,3.0,9.0,8.5,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-29T00:00:00.000+00:00,buy,6,3.0,7.0,4.0,5.0,5.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-29T00:00:00.000+00:00,sell,86,6.0,15.0,9.0,10.0,10.5,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-27T00:00:00.000+00:00,sell,66,8.0,12.0,4.0,10.0,10.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-27T00:00:00.000+00:00,buy,3,3.0,7.0,4.0,4.0,5.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-28T00:00:00.000+00:00,buy,5,3.0,8.0,5.0,4.0,5.5,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-31T00:00:00.000+00:00,buy,5,3.0,8.0,5.0,5.0,5.5,,63ee00fe10125411da49e6f2
corufell_handle,2023-08-01T00:00:00.000+00:00,sell,69,8.0,12.0,4.0,10.0,10.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-08-01T00:00:00.000+00:00,buy,4,4.0,8.0,4.0,6.5,6.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-08-01T00:00:00.000+00:00,closed,9,8.0,10.0,2.0,9.0,9.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-31T00:00:00.000+00:00,sell,77,8.0,12.0,4.0,10.0,10.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-30T00:00:00.000+00:00,sell,94,6.0,15.0,9.0,10.0,10.5,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-30T00:00:00.000+00:00,buy,6,3.0,8.0,5.0,5.0,5.5,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-27T00:00:00.000+00:00,closed,6,8.0,10.0,2.0,9.0,9.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-28T00:00:00.000+00:00,sell,81,8.0,12.0,4.0,10.0,10.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-28T00:00:00.000+00:00,closed,1,9.0,9.0,0.0,9.0,9.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-30T00:00:00.000+00:00,closed,7,8.0,10.0,2.0,10.0,9.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-26T00:00:00.000+00:00,sell,67,8.0,12.0,4.0,10.0,10.0,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-26T00:00:00.000+00:00,closed,3,7.0,10.0,3.0,7.0,8.5,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-26T00:00:00.000+00:00,buy,2,4.0,7.0,3.0,5.5,5.5,,63ee00fe10125411da49e6f2
corufell_handle,2023-07-31T00:00:00.000+00:00,closed,3,10.0,10.0,0.0,10.0,10.0,,63ee00fe10125411da49e6f2
corufell_receiver,2023-07-29T00:00:00.000+00:00,buy,5,5.0,7.0,2.0,5.0,6.0,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-26T00:00:00.000+00:00,buy,3,4.0,7.0,3.0,5.0,5.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-26T00:00:00.000+00:00,closed,3,7.0,8.0,1.0,7.0,7.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-28T00:00:00.000+00:00,closed,8,7.0,10.0,3.0,9.0,8.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-28T00:00:00.000+00:00,buy,4,5.0,7.0,2.0,6.5,6.0,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-29T00:00:00.000+00:00,closed,10,7.0,10.0,3.0,8.0,8.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-28T00:00:00.000+00:00,sell,92,5.0,15.0,10.0,10.0,10.0,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-29T00:00:00.000+00:00,sell,103,5.0,20.0,15.0,10.0,12.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-30T00:00:00.000+00:00,sell,89,7.0,20.0,13.0,10.0,13.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-26T00:00:00.000+00:00,sell,76,7.0,20.0,13.0,12.0,13.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-31T00:00:00.000+00:00,buy,2,5.0,5.0,0.0,5.0,5.0,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-31T00:00:00.000+00:00,sell,78,5.0,15.0,10.0,10.0,10.0,,63ee00fc10125411da49e6e6
corufell_receiver,2023-08-01T00:00:00.000+00:00,closed,5,9.0,10.0,1.0,9.0,9.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-08-01T00:00:00.000+00:00,buy,5,5.0,10.0,5.0,6.0,7.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-08-01T00:00:00.000+00:00,sell,77,7.0,17.0,10.0,10.0,12.0,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-30T00:00:00.000+00:00,buy,2,5.0,7.0,2.0,6.0,6.0,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-30T00:00:00.000+00:00,closed,8,9.0,12.0,3.0,10.0,10.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-27T00:00:00.000+00:00,sell,83,5.0,20.0,15.0,10.0,12.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-31T00:00:00.000+00:00,closed,3,9.0,10.0,1.0,10.0,9.5,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-27T00:00:00.000+00:00,buy,2,5.0,7.0,2.0,6.0,6.0,,63ee00fc10125411da49e6e6
corufell_receiver,2023-07-27T00:00:00.000+00:00,closed,2,8.0,9.0,1.0,8.5,8.5,,63ee00fc10125411da49e6e6
corufell_set,2023-07-29T00:00:00.000+00:00,buy,17,10.0,15.0,5.0,10.0,12.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-29T00:00:00.000+00:00,sell,90,25.0,48.0,23.0,35.0,36.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-27T00:00:00.000+00:00,sell,80,20.0,55.0,35.0,36.5,37.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-27T00:00:00.000+00:00,buy,15,10.0,10.0,0.0,10.0,10.0,,63ee00fe10125411da49e6f1
corufell_set,2023-07-28T00:00:00.000+00:00,sell,86,25.0,48.0,23.0,35.0,36.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-29T00:00:00.000+00:00,closed,7,20.0,39.0,19.0,30.0,29.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-27T00:00:00.000+00:00,closed,2,29.0,30.0,1.0,29.5,29.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-28T00:00:00.000+00:00,buy,7,10.0,20.0,10.0,10.0,15.0,,63ee00fe10125411da49e6f1
corufell_set,2023-07-30T00:00:00.000+00:00,sell,85,25.0,48.0,23.0,35.0,36.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-26T00:00:00.000+00:00,sell,83,20.0,50.0,30.0,35.0,35.0,,63ee00fe10125411da49e6f1
corufell_set,2023-08-01T00:00:00.000+00:00,buy,30,5.0,18.0,13.0,10.0,11.5,,63ee00fe10125411da49e6f1
corufell_set,2023-08-01T00:00:00.000+00:00,sell,73,20.0,55.0,35.0,35.0,37.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-26T00:00:00.000+00:00,buy,16,10.0,28.0,18.0,10.0,19.0,,63ee00fe10125411da49e6f1
corufell_set,2023-07-30T00:00:00.000+00:00,closed,22,25.0,30.0,5.0,28.5,27.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-30T00:00:00.000+00:00,buy,19,5.0,15.0,10.0,10.0,10.0,,63ee00fe10125411da49e6f1
corufell_set,2023-07-26T00:00:00.000+00:00,closed,4,29.0,30.0,1.0,30.0,29.5,,63ee00fe10125411da49e6f1
corufell_set,2023-08-01T00:00:00.000+00:00,closed,8,27.0,35.0,8.0,29.5,31.0,,63ee00fe10125411da49e6f1
corufell_set,2023-07-31T00:00:00.000+00:00,closed,11,20.0,40.0,20.0,32.0,30.0,,63ee00fe10125411da49e6f1
corufell_set,2023-07-28T00:00:00.000+00:00,closed,5,20.0,35.0,15.0,30.0,27.5,,63ee00fe10125411da49e6f1
corufell_set,2023-07-31T00:00:00.000+00:00,buy,20,5.0,15.0,10.0,10.0,10.0,,63ee00fe10125411da49e6f1
corufell_set,2023-07-31T00:00:00.000+00:00,sell,71,20.0,55.0,35.0,35.0,37.5,,63ee00fe10125411da49e6f1
corvas_barrel,2023-07-27T00:00:00.000+00:00,closed,9,8.0,10.0,2.0,10.0,9.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-27T00:00:00.000+00:00,sell,354,8.0,15.0,7.0,10.0,11.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-31T00:00:00.000+00:00,buy,4,2.0,10.0,8.0,6.5,6.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-31T00:00:00.000+00:00,sell,279,8.0,12.0,4.0,10.0,10.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-29T00:00:00.000+00:00,sell,303,8.0,12.0,4.0,10.0,10.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-29T00:00:00.000+00:00,buy,4,5.0,10.0,5.0,7.5,7.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-31T00:00:00.000+00:00,closed,8,5.0,13.0,8.0,9.5,9.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-27T00:00:00.000+00:00,buy,6,3.0,8.0,5.0,5.5,5.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-08-01T00:00:00.000+00:00,buy,2,8.0,10.0,2.0,9.0,9.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-08-01T00:00:00.000+00:00,sell,261,8.0,12.0,4.0,10.0,10.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-26T00:00:00.000+00:00,buy,4,3.0,10.0,7.0,5.0,6.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-26T00:00:00.000+00:00,closed,4,9.0,10.0,1.0,9.5,9.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-30T00:00:00.000+00:00,closed,9,7.0,12.0,5.0,10.0,9.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-30T00:00:00.000+00:00,buy,2,5.0,8.0,3.0,6.5,6.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-30T00:00:00.000+00:00,sell,365,7.0,15.0,8.0,10.0,11.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-28T00:00:00.000+00:00,sell,314,8.0,15.0,7.0,10.0,11.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-28T00:00:00.000+00:00,buy,5,5.0,10.0,5.0,8.0,7.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-28T00:00:00.000+00:00,closed,5,6.0,10.0,4.0,10.0,8.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-08-01T00:00:00.000+00:00,closed,5,9.0,12.0,3.0,10.0,10.5,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-29T00:00:00.000+00:00,closed,13,7.0,11.0,4.0,10.0,9.0,,578d33bf34003bbbb9e20921
corvas_barrel,2023-07-26T00:00:00.000+00:00,sell,315,8.0,12.0,4.0,10.0,10.0,,578d33bf34003bbbb9e20921
corvas_prime_barrel,2023-07-26T00:00:00.000+00:00,buy,3190,5.0,8.0,3.0,7.0,6.5,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-26T00:00:00.000+00:00,sell,213,12.0,28.0,16.0,19.0,20.0,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-26T00:00:00.000+00:00,closed,61,13.0,17.0,4.0,15.0,15.0,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-28T00:00:00.000+00:00,closed,102,10.0,18.0,8.0,14.0,14.0,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-31T00:00:00.000+00:00,buy,3533,5.0,9.0,4.0,7.0,7.0,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-30T00:00:00.000+00:00,closed,63,13.0,17.0,4.0,15.0,15.0,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-31T00:00:00.000+00:00,sell,243,11.0,27.0,16.0,18.5,19.0,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-29T00:00:00.000+00:00,sell,256,10.0,25.0,15.0,18.0,17.5,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-29T00:00:00.000+00:00,buy,5458,5.0,8.0,3.0,7.0,6.5,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-29T00:00:00.000+00:00,closed,67,12.0,15.0,3.0,14.0,13.5,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-27T00:00:00.000+00:00,closed,68,10.0,20.0,10.0,15.0,15.0,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-30T00:00:00.000+00:00,buy,4420,5.0,8.0,3.0,7.0,6.5,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-08-01T00:00:00.000+00:00,sell,233,11.0,27.0,16.0,18.0,19.0,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-08-01T00:00:00.000+00:00,buy,3446,5.0,8.0,3.0,7.0,6.5,,6242037666a58f0108c3d47f
corvas_prime_barrel,2023-07-27T00:00:00.000+00:00,sell,238,12.0,27.0,15.0,18.0,19.5,,6242037666a58f0108c3d47f
