name,datetime,order_type,volume,min_price,max_price,avg_price,mod_rank,median,item_id,range
prisma_gorgon,2023-08-22T00:00:00.000+00:00,buy,155,20.0,102.0,61.0,,55.0,54c686fee7798913eda0615b,82.0
prisma_gorgon,2023-08-22T00:00:00.000+00:00,sell,181,100.0,200.0,150.0,,140.0,54c686fee7798913eda0615b,100.0
prisma_gorgon,2023-08-21T00:00:00.000+00:00,closed,3,100.0,140.0,120.0,,119.0,54c686fee7798913eda0615b,40.0
prisma_gorgon,2023-08-21T00:00:00.000+00:00,buy,163,20.0,100.0,60.0,,57.5,54c686fee7798913eda0615b,80.0
prisma_gorgon,2023-08-21T00:00:00.000+00:00,sell,180,110.0,200.0,155.0,,140.0,54c686fee7798913eda0615b,90.0
prisma_gorgon,2023-08-17T00:00:00.000+00:00,closed,1,125.0,125.0,125.0,,125.0,54c686fee7798913eda0615b,0.0
prisma_gorgon,2023-08-17T00:00:00.000+00:00,buy,168,20.0,102.0,61.0,,60.0,54c686fee7798913eda0615b,82.0
prisma_gorgon,2023-08-17T00:00:00.000+00:00,sell,124,111.0,189.0,150.0,,133.5,54c686fee7798913eda0615b,78.0
prisma_gorgon,2023-08-16T00:00:00.000+00:00,closed,9,100.0,135.0,117.5,,120.0,54c686fee7798913eda0615b,35.0
prisma_gorgon,2023-08-16T00:00:00.000+00:00,buy,152,20.0,102.0,61.0,,60.0,54c686fee7798913eda0615b,82.0
prisma_gorgon,2023-08-16T00:00:00.000+00:00,sell,183,100.0,200.0,150.0,,139.0,54c686fee7798913eda0615b,100.0
prisma_gorgon,2023-08-15T00:00:00.000+00:00,closed,2,115.0,120.0,117.5,,117.5,54c686fee7798913eda0615b,5.0
prisma_gorgon,2023-08-15T00:00:00.000+00:00,buy,150,20.0,102.0,61.0,,63.0,54c686fee7798913eda0615b,82.0
prisma_gorgon,2023-08-15T00:00:00.000+00:00,sell,158,100.0,189.0,144.5,,132.5,54c686fee7798913eda0615b,89.0
prisma_grakata,2023-08-24T00:00:00.000+00:00,closed,4,65.0,80.0,72.5,,72.0,55a46992e77989023be347fe,15.0
prisma_grakata,2023-08-24T00:00:00.000+00:00,buy,58,20.0,65.0,42.5,,50.0,55a46992e77989023be347fe,45.0
prisma_grakata,2023-08-24T00:00:00.000+00:00,sell,189,69.0,125.0,97.0,,80.0,55a46992e77989023be347fe,56.0
prisma_grakata,2023-08-23T00:00:00.000+00:00,closed,2,73.0,75.0,74.0,,74.0,55a46992e77989023be347fe,2.0
prisma_grakata,2023-08-23T00:00:00.000+00:00,buy,54,20.0,65.0,42.5,,45.0,55a46992e77989023be347fe,45.0
prisma_grakata,2023-08-23T00:00:00.000+00:00,sell,187,70.0,115.0,92.5,,80.0,55a46992e77989023be347fe,45.0
prisma_grakata,2023-08-22T00:00:00.000+00:00,closed,2,79.0,80.0,79.5,,79.5,55a46992e77989023be347fe,1.0
prisma_grakata,2023-08-22T00:00:00.000+00:00,buy,47,21.0,61.0,41.0,,50.0,55a46992e77989023be347fe,40.0
prisma_grakata,2023-08-22T00:00:00.000+00:00,sell,219,70.0,114.0,92.0,,80.0,55a46992e77989023be347fe,44.0
prisma_grakata,2023-08-21T00:00:00.000+00:00,closed,1,70.0,70.0,70.0,,70.0,55a46992e77989023be347fe,0.0
prisma_grakata,2023-08-21T00:00:00.000+00:00,buy,155,20.0,65.0,42.5,,38.0,55a46992e77989023be347fe,45.0
prisma_grakata,2023-08-21T00:00:00.000+00:00,sell,195,70.0,115.0,92.5,,85.0,55a46992e77989023be347fe,45.0
prisma_grakata,2023-08-17T00:00:00.000+00:00,closed,2,70.0,75.0,72.5,,72.5,55a46992e77989023be347fe,5.0
prisma_grakata,2023-08-17T00:00:00.000+00:00,buy,73,20.0,65.0,42.5,,41.0,55a46992e77989023be347fe,45.0
prisma_grakata,2023-08-17T00:00:00.000+00:00,sell,227,69.0,115.0,92.0,,81.0,55a46992e77989023be347fe,46.0
prisma_grakata,2023-08-16T00:00:00.000+00:00,closed,1,80.0,80.0,80.0,,80.0,55a46992e77989023be347fe,0.0
prisma_grakata,2023-08-16T00:00:00.000+00:00,buy,55,20.0,65.0,42.5,,43.0,55a46992e77989023be347fe,45.0
prisma_grakata,2023-08-16T00:00:00.000+00:00,sell,283,69.0,115.0,92.0,,84.0,55a46992e77989023be347fe,46.0
prisma_grakata,2023-08-15T00:00:00.000+00:00,closed,3,60.0,75.0,67.5,,70.0,55a46992e77989023be347fe,15.0
prisma_grakata,2023-08-15T00:00:00.000+00:00,buy,140,20.0,65.0,42.5,,38.5,55a46992e77989023be347fe,45.0
prisma_grakata,2023-08-15T00:00:00.000+00:00,sell,275,69.0,120.0,94.5,,82.0,55a46992e77989023be347fe,51.0
prisma_lenz,2023-08-24T00:00:00.000+00:00,closed,6,59.0,64.0,61.5,,60.0,6467860a7ec1900db1ca9cc6,5.0
prisma_lenz,2023-08-24T00:00:00.000+00:00,buy,24,25.0,55.0,40.0,,40.0,6467860a7ec1900db1ca9cc6,30.0
prisma_lenz,2023-08-24T00:00:00.000+00:00,sell,841,45.0,125.0,85.0,,75.0,6467860a7ec1900db1ca9cc6,80.0
prisma_lenz,2023-08-23T00:00:00.000+00:00,closed,2,65.0,70.0,67.5,,67.5,6467860a7ec1900db1ca9cc6,5.0
prisma_lenz,2023-08-23T00:00:00.000+00:00,buy,24,25.0,55.0,40.0,,40.0,6467860a7ec1900db1ca9cc6,30.0
prisma_lenz,2023-08-23T00:00:00.000+00:00,sell,732,59.0,120.0,89.5,,75.0,6467860a7ec1900db1ca9cc6,61.0
prisma_lenz,2023-08-22T00:00:00.000+00:00,closed,5,50.0,70.0,60.0,,57.5,6467860a7ec1900db1ca9cc6,20.0
prisma_lenz,2023-08-22T00:00:00.000+00:00,buy,24,30.0,55.0,42.5,,40.0,6467860a7ec1900db1ca9cc6,25.0
prisma_lenz,2023-08-22T00:00:00.000+00:00,sell,854,40.0,120.0,80.0,,79.0,6467860a7ec1900db1ca9cc6,80.0
prisma_lenz,2023-08-21T00:00:00.000+00:00,closed,6,60.0,70.0,65.0,,60.0,6467860a7ec1900db1ca9cc6,10.0
prisma_lenz,2023-08-21T00:00:00.000+00:00,buy,31,25.0,56.0,40.5,,40.0,6467860a7ec1900db1ca9cc6,31.0
prisma_lenz,2023-08-21T00:00:00.000+00:00,sell,1001,40.0,120.0,80.0,,79.0,6467860a7ec1900db1ca9cc6,80.0
prisma_lenz,2023-08-17T00:00:00.000+00:00,closed,7,50.0,69.0,59.5,,59.0,6467860a7ec1900db1ca9cc6,19.0
prisma_lenz,2023-08-17T00:00:00.000+00:00,buy,35,33.0,55.0,44.0,,45.0,6467860a7ec1900db1ca9cc6,22.0
prisma_lenz,2023-08-17T00:00:00.000+00:00,sell,813,55.0,120.0,87.5,,79.0,6467860a7ec1900db1ca9cc6,65.0
prisma_lenz,2023-08-16T00:00:00.000+00:00,closed,7,50.0,65.0,57.5,,60.0,6467860a7ec1900db1ca9cc6,15.0
prisma_lenz,2023-08-16T00:00:00.000+00:00,buy,48,25.0,55.0,40.0,,43.0,6467860a7ec1900db1ca9cc6,30.0
prisma_lenz,2023-08-16T00:00:00.000+00:00,sell,984,55.0,120.0,87.5,,79.0,6467860a7ec1900db1ca9cc6,65.0
prisma_lenz,2023-08-15T00:00:00.000+00:00,closed,10,55.0,70.0,62.5,,65.0,6467860a7ec1900db1ca9cc6,15.0
prisma_lenz,2023-08-15T00:00:00.000+00:00,buy,58,31.0,55.0,43.0,,45.0,6467860a7ec1900db1ca9cc6,24.0
prisma_lenz,2023-08-15T00:00:00.000+00:00,sell,974,55.0,120.0,87.5,,70.0,6467860a7ec1900db1ca9cc6,65.0
prisma_skana,2023-08-24T00:00:00.000+00:00,closed,2,60.0,70.0,65.0,,65.0,55e76cf1e779890d4a67ee18,10.0
prisma_skana,2023-08-24T00:00:00.000+00:00,buy,165,25.0,70.0,47.5,,50.0,55e76cf1e779890d4a67ee18,45.0
prisma_skana,2023-08-24T00:00:00.000+00:00,sell,537,60.0,110.0,85.0,,80.0,55e76cf1e779890d4a67ee18,50.0
prisma_skana,2023-08-23T00:00:00.000+00:00,closed,5,70.0,80.0,75.0,,75.0,55e76cf1e779890d4a67ee18,10.0
prisma_skana,2023-08-23T00:00:00.000+00:00,buy,1161,25.0,70.0,47.5,,50.0,55e76cf1e779890d4a67ee18,45.0
prisma_skana,2023-08-23T00:00:00.000+00:00,sell,404,60.0,120.0,90.0,,84.0,55e76cf1e779890d4a67ee18,60.0
prisma_skana,2023-08-22T00:00:00.000+00:00,closed,2,75.0,80.0,77.5,,77.5,55e76cf1e779890d4a67ee18,5.0
prisma_skana,2023-08-22T00:00:00.000+00:00,buy,175,7.0,70.0,38.5,,50.0,55e76cf1e779890d4a67ee18,63.0
prisma_skana,2023-08-22T00:00:00.000+00:00,sell,495,69.0,100.0,84.5,,80.0,55e76cf1e779890d4a67ee18,31.0
prisma_skana,2023-08-21T00:00:00.000+00:00,closed,15,65.0,75.0,70.0,,74.0,55e76cf1e779890d4a67ee18,10.0
prisma_skana,2023-08-21T00:00:00.000+00:00,buy,249,24.0,70.0,47.0,,50.0,55e76cf1e779890d4a67ee18,46.0
prisma_skana,2023-08-21T00:00:00.000+00:00,sell,520,67.0,120.0,93.5,,80.0,55e76cf1e779890d4a67ee18,53.0
prisma_skana,2023-08-17T00:00:00.000+00:00,closed,12,55.0,80.0,67.5,,73.0,55e76cf1e779890d4a67ee18,25.0
prisma_skana,2023-08-17T00:00:00.000+00:00,buy,1248,24.0,65.0,44.5,,43.0,55e76cf1e779890d4a67ee18,41.0
prisma_skana,2023-08-17T00:00:00.000+00:00,sell,635,59.0,110.0,84.5,,80.0,55e76cf1e779890d4a67ee18,51.0
prisma_skana,2023-08-16T00:00:00.000+00:00,closed,5,65.0,72.0,68.5,,70.0,55e76cf1e779890d4a67ee18,7.0
prisma_skana,2023-08-16T00:00:00.000+00:00,buy,1168,25.0,70.0,47.5,,50.0,55e76cf1e779890d4a67ee18,45.0
prisma_skana,2023-08-16T00:00:00.000+00:00,sell,771,59.0,100.0,79.5,,80.0,55e76cf1e779890d4a67ee18,41.0
prisma_skana,2023-08-15T00:00:00.000+00:00,closed,6,74.0,75.0,74.5,,75.0,55e76cf1e779890d4a67ee18,1.0
prisma_skana,2023-08-15T00:00:00.000+00:00,buy,160,35.0,65.0,50.0,,50.0,55e76cf1e779890d4a67ee18,30.0
prisma_skana,2023-08-15T00:00:00.000+00:00,sell,806,59.0,100.0,79.5,,80.0,55e76cf1e779890d4a67ee18,41.0
prova_vandal,2023-08-24T00:00:00.000+00:00,closed,1,45.0,45.0,45.0,,45.0,56153f4cb66f837080b7120d,0.0
prova_vandal,2023-08-24T00:00:00.000+00:00,buy,56,14.0,35.0,24.5,,25.0,56153f4cb66f837080b7120d,21.0
prova_vandal,2023-08-24T00:00:00.000+00:00,sell,274,40.0,119.0,79.5,,74.0,56153f4cb66f837080b7120d,79.0
prova_vandal,2023-08-23T00:00:00.000+00:00,closed,1,55.0,55.0,55.0,,55.0,56153f4cb66f837080b7120d,0.0
prova_vandal,2023-08-23T00:00:00.000+00:00,buy,36,20.0,30.0,25.0,,26.5,56153f4cb66f837080b7120d,10.0
prova_vandal,2023-08-23T00:00:00.000+00:00,sell,271,40.0,119.0,79.5,,73.0,56153f4cb66f837080b7120d,79.0
prova_vandal,2023-08-22T00:00:00.000+00:00,closed,2,60.0,60.0,60.0,,60.0,56153f4cb66f837080b7120d,0.0
prova_vandal,2023-08-22T00:00:00.000+00:00,buy,54,15.0,30.0,22.5,,27.0,56153f4cb66f837080b7120d,15.0
prova_vandal,2023-08-22T00:00:00.000+00:00,sell,293,40.0,110.0,75.0,,74.0,56153f4cb66f837080b7120d,70.0
prova_vandal,2023-08-21T00:00:00.000+00:00,closed,2,50.0,60.0,55.0,,55.0,56153f4cb66f837080b7120d,10.0
prova_vandal,2023-08-21T00:00:00.000+00:00,buy,69,14.0,30.0,22.0,,22.5,56153f4cb66f837080b7120d,16.0
prova_vandal,2023-08-21T00:00:00.000+00:00,sell,273,45.0,110.0,77.5,,75.0,56153f4cb66f837080b7120d,65.0
prova_vandal,2023-08-17T00:00:00.000+00:00,closed,1,50.0,50.0,50.0,,50.0,56153f4cb66f837080b7120d,0.0
prova_vandal,2023-08-17T00:00:00.000+00:00,buy,57,14.0,30.0,22.0,,25.0,56153f4cb66f837080b7120d,16.0
prova_vandal,2023-08-17T00:00:00.000+00:00,sell,264,45.0,100.0,72.5,,75.0,56153f4cb66f837080b7120d,55.0
prova_vandal,2023-08-16T00:00:00.000+00:00,closed,2,59.0,65.0,62.0,,62.0,56153f4cb66f837080b7120d,6.0
prova_vandal,2023-08-16T00:00:00.000+00:00,buy,20,20.0,30.0,25.0,,26.5,56153f4cb66f837080b7120d,10.0
prova_vandal,2023-08-16T00:00:00.000+00:00,sell,261,40.0,120.0,80.0,,75.0,56153f4cb66f837080b7120d,80.0
prova_vandal,2023-08-15T00:00:00.000+00:00,closed,7,50.0,60.0,55.0,,55.0,56153f4cb66f837080b7120d,10.0
prova_vandal,2023-08-15T00:00:00.000+00:00,buy,54,14.0,41.0,27.5,,26.5,56153f4cb66f837080b7120d,27.0
prova_vandal,2023-08-15T00:00:00.000+00:00,sell,234,45.0,100.0,72.5,,75.0,56153f4cb66f837080b7120d,55.0
pyrana_prime_barrel,2023-08-24T00:00:00.000+00:00,closed,7,5.0,7.0,6.0,,6.0,5b2985e1eb069f04ea65b0f3,2.0
pyrana_prime_barrel,2023-08-24T00:00:00.000+00:00,buy,20,3.0,5.0,4.0,,5.0,5b2985e1eb069f04ea65b0f3,2.0
pyrana_prime_barrel,2023-08-24T00:00:00.000+00:00,sell,182,7.0,10.0,8.5,,9.0,5b2985e1eb069f04ea65b0f3,3.0
pyrana_prime_barrel,2023-08-23T00:00:00.000+00:00,closed,3,6.0,8.0,7.0,,7.0,5b2985e1eb069f04ea65b0f3,2.0
pyrana_prime_barrel,2023-08-23T00:00:00.000+00:00,buy,25,3.0,6.0,4.5,,4.5,5b2985e1eb069f04ea65b0f3,3.0
pyrana_prime_barrel,2023-08-23T00:00:00.000+00:00,sell,209,5.0,15.0,10.0,,9.0,5b2985e1eb069f04ea65b0f3,10.0
pyrana_prime_barrel,2023-08-22T00:00:00.000+00:00,closed,8,7.0,10.0,8.5,,8.0,5b2985e1eb069f04ea65b0f3,3.0
pyrana_prime_barrel,2023-08-22T00:00:00.000+00:00,buy,20,1.0,5.0,3.0,,3.0,5b2985e1eb069f04ea65b0f3,4.0
pyrana_prime_barrel,2023-08-22T00:00:00.000+00:00,sell,169,7.0,11.0,9.0,,9.0,5b2985e1eb069f04ea65b0f3,4.0
pyrana_prime_barrel,2023-08-21T00:00:00.000+00:00,closed,9,3.0,8.0,5.5,,5.0,5b2985e1eb069f04ea65b0f3,5.0
pyrana_prime_barrel,2023-08-21T00:00:00.000+00:00,buy,27,1.0,6.0,3.5,,3.0,5b2985e1eb069f04ea65b0f3,5.0
pyrana_prime_barrel,2023-08-21T00:00:00.000+00:00,sell,177,6.0,12.0,9.0,,9.0,5b2985e1eb069f04ea65b0f3,6.0
pyrana_prime_barrel,2023-08-17T00:00:00.000+00:00,closed,6,5.0,8.0,6.5,,5.0,5b2985e1eb069f04ea65b0f3,3.0
pyrana_prime_barrel,2023-08-17T00:00:00.000+00:00,buy,17,1.0,5.0,3.0,,3.0,5b2985e1eb069f04ea65b0f3,4.0
pyrana_prime_barrel,2023-08-17T00:00:00.000+00:00,sell,149,7.0,11.0,9.0,,9.0,5b2985e1eb069f04ea65b0f3,4.0
pyrana_prime_barrel,2023-08-16T00:00:00.000+00:00,closed,8,5.0,6.0,5.5,,5.0,5b2985e1eb069f04ea65b0f3,1.0
pyrana_prime_barrel,2023-08-16T00:00:00.000+00:00,buy,21,1.0,5.0,3.0,,3.0,5b2985e1eb069f04ea65b0f3,4.0
pyrana_prime_barrel,2023-08-16T00:00:00.000+00:00,sell,179,4.0,13.0,8.5,,8.0,5b2985e1eb069f04ea65b0f3,9.0
pyrana_prime_barrel,2023-08-15T00:00:00.000+00:00,closed,13,3.0,10.0,6.5,,7.0,5b2985e1eb069f04ea65b0f3,7.0
pyrana_prime_barrel,2023-08-15T00:00:00.000+00:00,buy,21,1.0,5.0,3.0,,3.0,5b2985e1eb069f04ea65b0f3,4.0
pyrana_prime_barrel,2023-08-15T00:00:00.000+00:00,sell,183,5.0,10.0,7.5,,8.0,5b2985e1eb069f04ea65b0f3,5.0
pyrana_prime_blueprint,2023-08-24T00:00:00.000+00:00,closed,9,25.0,40.0,32.5,,35.0,5b2985e1eb069f04ea65b0ea,15.0
pyrana_prime_blueprint,2023-08-24T00:00:00.000+00:00,buy,86,6.0,30.0,18.0,,20.0,5b2985e1eb069f04ea65b0ea,24.0
pyrana_prime_blueprint,2023-08-24T00:00:00.000+00:00,sell,73,30.0,60.0,45.0,,40.0,5b2985e1eb069f04ea65b0ea,30.0
pyrana_prime_blueprint,2023-08-23T00:00:00.000+00:00,closed,9,30.0,44.0,37.0,,38.0,5b2985e1eb069f04ea65b0ea,14.0
pyrana_prime_blueprint,2023-08-23T00:00:00.000+00:00,buy,76,15.0,25.0,20.0,,20.0,5b2985e1eb069f04ea65b0ea,10.0
pyrana_prime_blueprint,2023-08-23T00:00:00.000+00:00,sell,62,30.0,60.0,45.0,,43.0,5b2985e1eb069f04ea65b0ea,30.0
pyrana_prime_blueprint,2023-08-22T00:00:00.000+00:00,closed,16,25.0,45.0,35.0,,32.0,5b2985e1eb069f04ea65b0ea,20.0
pyrana_prime_blueprint,2023-08-22T00:00:00.000+00:00,buy,85,6.0,33.0,19.5,,20.0,5b2985e1eb069f04ea65b0ea,27.0
pyrana_prime_blueprint,2023-08-22T00:00:00.000+00:00,sell,73,25.0,55.0,40.0,,40.0,5b2985e1eb069f04ea65b0ea,30.0
pyrana_prime_blueprint,2023-08-21T00:00:00.000+00:00,closed,6,23.0,35.0,29.0,,25.0,5b2985e1eb069f04ea65b0ea,12.0
pyrana_prime_blueprint,2023-08-21T00:00:00.000+00:00,buy,83,6.0,30.0,18.0,,20.0,5b2985e1eb069f04ea65b0ea,24.0
pyrana_prime_blueprint,2023-08-21T00:00:00.000+00:00,sell,70,25.0,55.0,40.0,,39.0,5b2985e1eb069f04ea65b0ea,30.0
pyrana_prime_blueprint,2023-08-17T00:00:00.000+00:00,closed,2,25.0,34.0,29.5,,29.5,5b2985e1eb069f04ea65b0ea,9.0
pyrana_prime_blueprint,2023-08-17T00:00:00.000+00:00,buy,102,15.0,28.0,21.5,,20.0,5b2985e1eb069f04ea65b0ea,13.0
pyrana_prime_blueprint,2023-08-17T00:00:00.000+00:00,sell,61,30.0,60.0,45.0,,40.0,5b2985e1eb069f04ea65b0ea,30.0
pyrana_prime_blueprint,2023-08-16T00:00:00.000+00:00,closed,13,30.0,45.0,37.5,,35.0,5b2985e1eb069f04ea65b0ea,15.0
pyrana_prime_blueprint,2023-08-16T00:00:00.000+00:00,buy,108,6.0,30.0,18.0,,20.0,5b2985e1eb069f04ea65b0ea,24.0
pyrana_prime_blueprint,2023-08-16T00:00:00.000+00:00,sell,61,25.0,60.0,42.5,,40.0,5b2985e1eb069f04ea65b0ea,35.0
pyrana_prime_blueprint,2023-08-15T00:00:00.000+00:00,closed,11,25.0,45.0,35.0,,35.0,5b2985e1eb069f04ea65b0ea,20.0
pyrana_prime_blueprint,2023-08-15T00:00:00.000+00:00,buy,93,15.0,25.0,20.0,,20.0,5b2985e1eb069f04ea65b0ea,10.0
pyrana_prime_blueprint,2023-08-15T00:00:00.000+00:00,sell,71,25.0,55.0,40.0,,40.0,5b2985e1eb069f04ea65b0ea,30.0
pyrana_prime_receiver,2023-08-24T00:00:00.000+00:00,closed,7,5.0,7.0,6.0,,5.0,5b2985e1eb069f04ea65b0ee,2.0
pyrana_prime_receiver,2023-08-24T00:00:00.000+00:00,buy,74,4.0,7.0,5.5,,5.0,5b2985e1eb069f04ea65b0ee,3.0
pyrana_prime_receiver,2023-08-24T00:00:00.000+00:00,sell,119,9.0,10.0,9.5,,10.0,5b2985e1eb069f04ea65b0ee,1.0
pyrana_prime_receiver,2023-08-23T00:00:00.000+00:00,closed,3,5.0,9.0,7.0,,7.0,5b2985e1eb069f04ea65b0ee,4.0
pyrana_prime_receiver,2023-08-23T00:00:00.000+00:00,buy,31,4.0,7.0,5.5,,5.0,5b2985e1eb069f04ea65b0ee,3.0
pyrana_prime_receiver,2023-08-23T00:00:00.000+00:00,sell,141,8.0,12.0,10.0,,10.0,5b2985e1eb069f04ea65b0ee,4.0
pyrana_prime_receiver,2023-08-22T00:00:00.000+00:00,closed,12,6.0,10.0,8.0,,8.0,5b2985e1eb069f04ea65b0ee,4.0
pyrana_prime_receiver,2023-08-22T00:00:00.000+00:00,buy,76,2.0,7.0,4.5,,5.0,5b2985e1eb069f04ea65b0ee,5.0
pyrana_prime_receiver,2023-08-22T00:00:00.000+00:00,sell,151,6.0,15.0,10.5,,9.0,5b2985e1eb069f04ea65b0ee,9.0
pyrana_prime_receiver,2023-08-21T00:00:00.000+00:00,closed,16,5.0,10.0,7.5,,7.5,5b2985e1eb069f04ea65b0ee,5.0
pyrana_prime_receiver,2023-08-21T00:00:00.000+00:00,buy,75,3.0,7.0,5.0,,5.0,5b2985e1eb069f04ea65b0ee,4.0
pyrana_prime_receiver,2023-08-21T00:00:00.000+00:00,sell,134,8.0,12.0,10.0,,10.0,5b2985e1eb069f04ea65b0ee,4.0
pyrana_prime_receiver,2023-08-17T00:00:00.000+00:00,closed,8,5.0,8.0,6.5,,6.5,5b2985e1eb069f04ea65b0ee,3.0
pyrana_prime_receiver,2023-08-17T00:00:00.000+00:00,buy,73,4.0,6.0,5.0,,5.0,5b2985e1eb069f04ea65b0ee,2.0
pyrana_prime_receiver,2023-08-17T00:00:00.000+00:00,sell,147,7.0,10.0,8.5,,9.0,5b2985e1eb069f04ea65b0ee,3.0
pyrana_prime_receiver,2023-08-16T00:00:00.000+00:00,closed,12,5.0,9.0,7.0,,6.5,5b2985e1eb069f04ea65b0ee,4.0
pyrana_prime_receiver,2023-08-16T00:00:00.000+00:00,buy,17,4.0,5.0,4.5,,5.0,5b2985e1eb069f04ea65b0ee,1.0
pyrana_prime_receiver,2023-08-16T00:00:00.000+00:00,sell,159,7.0,10.0,8.5,,9.0,5b2985e1eb069f04ea65b0ee,3.0
pyrana_prime_receiver,2023-08-15T00:00:00.000+00:00,closed,9,5.0,8.0,6.5,,8.0,5b2985e1eb069f04ea65b0ee,3.0
pyrana_prime_receiver,2023-08-15T00:00:00.000+00:00,buy,25,3.0,7.0,5.0,,5.0,5b2985e1eb069f04ea65b0ee,4.0
pyrana_prime_receiver,2023-08-15T00:00:00.000+00:00,sell,168,7.0,10.0,8.5,,9.0,5b2985e1eb069f04ea65b0ee,3.0
pyrana_prime_set,2023-08-24T00:00:00.000+00:00,closed,15,64.0,70.0,67.0,,67.0,5b2985e3eb069f04ea65b0fa,6.0
pyrana_prime_set,2023-08-24T00:00:00.000+00:00,buy,42,34.0,55.0,44.5,,45.5,5b2985e3eb069f04ea65b0fa,21.0
pyrana_prime_set,2023-08-24T00:00:00.000+00:00,sell,271,60.0,80.0,70.0,,70.0,5b2985e3eb069f04ea65b0fa,20.0
pyrana_prime_set,2023-08-23T00:00:00.000+00:00,closed,12,62.0,70.0,66.0,,66.0,5b2985e3eb069f04ea65b0fa,8.0
pyrana_prime_set,2023-08-23T00:00:00.000+00:00,buy,31,25.0,55.0,40.0,,42.0,5b2985e3eb069f04ea65b0fa,30.0
pyrana_prime_set,2023-08-23T00:00:00.000+00:00,sell,236,60.0,83.0,71.5,,70.0,5b2985e3eb069f04ea65b0fa,23.0
pyrana_prime_set,2023-08-22T00:00:00.000+00:00,closed,14,68.0,70.0,69.0,,69.0,5b2985e3eb069f04ea65b0fa,2.0
pyrana_prime_set,2023-08-22T00:00:00.000+00:00,buy,31,31.0,55.0,43.0,,49.0,5b2985e3eb069f04ea65b0fa,24.0
pyrana_prime_set,2023-08-22T00:00:00.000+00:00,sell,264,60.0,80.0,70.0,,70.0,5b2985e3eb069f04ea65b0fa,20.0
pyrana_prime_set,2023-08-21T00:00:00.000+00:00,closed,11,67.0,70.0,68.5,,69.0,5b2985e3eb069f04ea65b0fa,3.0
pyrana_prime_set,2023-08-21T00:00:00.000+00:00,buy,34,40.0,55.0,47.5,,48.0,5b2985e3eb069f04ea65b0fa,15.0
pyrana_prime_set,2023-08-21T00:00:00.000+00:00,sell,266,60.0,80.0,70.0,,70.0,5b2985e3eb069f04ea65b0fa,20.0
pyrana_prime_set,2023-08-17T00:00:00.000+00:00,closed,11,64.0,65.0,64.5,,65.0,5b2985e3eb069f04ea65b0fa,1.0
pyrana_prime_set,2023-08-17T00:00:00.000+00:00,buy,39,20.0,60.0,40.0,,40.0,5b2985e3eb069f04ea65b0fa,40.0
pyrana_prime_set,2023-08-17T00:00:00.000+00:00,sell,249,60.0,85.0,72.5,,70.0,5b2985e3eb069f04ea65b0fa,25.0
pyrana_prime_set,2023-08-16T00:00:00.000+00:00,closed,11,59.0,75.0,67.0,,65.0,5b2985e3eb069f04ea65b0fa,16.0
pyrana_prime_set,2023-08-16T00:00:00.000+00:00,buy,42,35.0,45.0,40.0,,40.0,5b2985e3eb069f04ea65b0fa,10.0
pyrana_prime_set,2023-08-16T00:00:00.000+00:00,sell,278,58.0,80.0,69.0,,70.0,5b2985e3eb069f04ea65b0fa,22.0
pyrana_prime_set,2023-08-15T00:00:00.000+00:00,closed,11,65.0,70.0,67.5,,67.0,5b2985e3eb069f04ea65b0fa,5.0
pyrana_prime_set,2023-08-15T00:00:00.000+00:00,buy,57,23.0,51.0,37.0,,44.0,5b2985e3eb069f04ea65b0fa,28.0
pyrana_prime_set,2023-08-15T00:00:00.000+00:00,sell,251,58.0,80.0,69.0,,70.0,5b2985e3eb069f04ea65b0fa,22.0
quellor_blueprint,2023-08-24T00:00:00.000+00:00,closed,14,13.0,19.0,16.0,,16.0,5dff6e111456970316674a20,6.0
quellor_blueprint,2023-08-24T00:00:00.000+00:00,buy,8,7.0,10.0,8.5,,10.0,5dff6e111456970316674a20,3.0
quellor_blueprint,2023-08-24T00:00:00.000+00:00,sell,157,18.0,22.0,20.0,,20.0,5dff6e111456970316674a20,4.0
quellor_blueprint,2023-08-23T00:00:00.000+00:00,closed,12,15.0,20.0,17.5,,15.0,5dff6e111456970316674a20,5.0
quellor_blueprint,2023-08-23T00:00:00.000+00:00,buy,8,5.0,10.0,7.5,,9.0,5dff6e111456970316674a20,5.0
quellor_blueprint,2023-08-23T00:00:00.000+00:00,sell,133,18.0,20.0,19.0,,20.0,5dff6e111456970316674a20,2.0
quellor_blueprint,2023-08-22T00:00:00.000+00:00,closed,15,10.0,15.0,12.5,,14.0,5dff6e111456970316674a20,5.0
quellor_blueprint,2023-08-22T00:00:00.000+00:00,buy,5,8.0,10.0,9.0,,10.0,5dff6e111456970316674a20,2.0
quellor_blueprint,2023-08-22T00:00:00.000+00:00,sell,259,15.0,25.0,20.0,,20.0,5dff6e111456970316674a20,10.0
quellor_blueprint,2023-08-21T00:00:00.000+00:00,closed,1,14.0,14.0,14.0,,14.0,5dff6e111456970316674a20,0.0
quellor_blueprint,2023-08-21T00:00:00.000+00:00,buy,11,5.0,11.0,8.0,,8.0,5dff6e111456970316674a20,6.0
quellor_blueprint,2023-08-21T00:00:00.000+00:00,sell,238,12.0,25.0,18.5,,20.0,5dff6e111456970316674a20,13.0
quellor_blueprint,2023-08-17T00:00:00.000+00:00,closed,11,12.0,15.0,13.5,,14.5,5dff6e111456970316674a20,3.0
